  Time                 , V(C7:1)              
  5.752931591463e-004  ,5.067814067135e-002  
  5.762931820345e-004  ,5.073769329176e-002  
  5.772932049227e-004  ,5.084413117607e-002  
  5.782932278109e-004  ,5.091275571779e-002  
  5.792932506990e-004  ,5.098099863340e-002  
  5.802932735872e-004  ,5.103933501349e-002  
  5.812932964754e-004  ,5.114406791706e-002  
  5.822933193636e-004  ,5.121136998487e-002  
  5.832933422518e-004  ,5.127829722388e-002  
  5.842933651400e-004  ,5.133541586073e-002  
  5.852933880281e-004  ,5.143841400380e-002  
  5.862934109163e-004  ,5.150437509697e-002  
  5.872934338045e-004  ,5.156992201279e-002  
  5.882934566927e-004  ,5.162572948382e-002  
  5.892934795809e-004  ,5.172686660270e-002  
  5.902935024691e-004  ,5.179140991247e-002  
  5.912935253572e-004  ,5.185558213946e-002  
  5.922935482454e-004  ,5.191017735881e-002  
  5.932935711336e-004  ,5.200953246492e-002  
  5.942935940218e-004  ,5.207269046369e-002  
  5.952936169100e-004  ,5.213546095727e-002  
  5.962936397982e-004  ,5.218873655039e-002  
  5.972936626863e-004  ,5.228624405342e-002  
  5.982936855745e-004  ,5.234801534413e-002  
  5.992937084627e-004  ,5.240941521780e-002  
  6.002937313509e-004  ,5.246145224207e-002  
  6.012937542391e-004  ,5.255713230139e-002  
  6.022937771273e-004  ,5.261751520930e-002  
  6.032938000154e-004  ,5.268061173712e-002  
  6.042938229036e-004  ,5.273861769209e-002  
  6.052938457918e-004  ,5.280834045749e-002  
  6.062938686800e-004  ,5.288462879836e-002  
  6.072938915682e-004  ,5.293986167618e-002  
  6.082939144564e-004  ,5.299808668724e-002  
  6.092939373446e-004  ,5.306783410345e-002  
  6.102939602327e-004  ,5.313965787242e-002  
  6.112939831209e-004  ,5.320530058408e-002  
  6.122940060091e-004  ,5.326208581377e-002  
  6.132940288973e-004  ,5.330323591341e-002  
  6.142940517855e-004  ,5.339942235181e-002  
  6.152940746737e-004  ,5.345182831767e-002  
  6.162940975618e-004  ,5.351031911009e-002  
  6.172941204500e-004  ,5.356363485685e-002  
  6.182941433382e-004  ,5.362781540246e-002  
  6.192941662264e-004  ,5.369903638021e-002  
  6.202941891146e-004  ,5.374961332273e-002  
  6.212942120028e-004  ,5.380308047382e-002  
  6.222942348909e-004  ,5.386725493434e-002  
  6.232942577791e-004  ,5.393396709376e-002  
  6.242942806673e-004  ,5.399430666044e-002  
  6.252943035555e-004  ,5.404629679124e-002  
  6.262943264437e-004  ,5.408655176482e-002  
  6.272943493319e-004  ,5.416259141576e-002  
  6.282943722200e-004  ,5.421960062552e-002  
  6.292943951082e-004  ,5.427817579133e-002  
  6.302944179964e-004  ,5.432830015506e-002  
  6.312944408846e-004  ,5.436342789012e-002  
  6.322944637728e-004  ,5.445417765820e-002  
  6.332944866610e-004  ,5.449919465896e-002  
  6.342945095491e-004  ,5.455211111299e-002  
  6.352945324373e-004  ,5.460031795477e-002  
  6.362945553255e-004  ,5.464816368901e-002  
  6.372945782137e-004  ,5.468677014052e-002  
  6.382946011019e-004  ,5.477728386104e-002  
  6.392946239901e-004  ,5.482049790936e-002  
  6.402946468782e-004  ,5.486492061521e-002  
  6.412946697664e-004  ,5.490613932764e-002  
  6.422946926546e-004  ,5.497009918354e-002  
  6.432947155428e-004  ,5.502312540252e-002  
  6.442947384310e-004  ,5.506792981620e-002  
  6.452947613192e-004  ,5.511236494648e-002  
  6.462947842073e-004  ,5.514814153023e-002  
  6.472948070955e-004  ,5.521408481215e-002  
  6.482948299837e-004  ,5.528143179547e-002  
  6.492948528719e-004  ,5.532268134080e-002  
  6.502948757601e-004  ,5.536196986727e-002  
  6.512948986483e-004  ,5.538460307080e-002  
  6.522949215364e-004  ,5.547019161051e-002  
  6.532949444246e-004  ,5.550678087067e-002  
  6.542949673128e-004  ,5.555391604613e-002  
  6.552949902010e-004  ,5.559342782782e-002  
  6.562950130892e-004  ,5.564760808879e-002  
  6.572950359774e-004  ,5.569130138521e-002  
  6.582950588655e-004  ,5.572192946555e-002  
  6.592950817537e-004  ,5.577742341764e-002  
  6.602951046419e-004  ,5.581515776309e-002  
  6.612951275301e-004  ,5.586045945929e-002  
  6.622951504183e-004  ,5.590852878248e-002  
  6.632951733065e-004  ,5.594584325757e-002  
  6.642951961946e-004  ,5.598738694568e-002  
  6.652952190828e-004  ,5.601391795488e-002  
  6.662952419710e-004  ,5.608744669441e-002  
  6.672952648592e-004  ,5.611814837936e-002  
  6.682952877474e-004  ,5.615348417478e-002  
  6.692953106356e-004  ,5.618842533050e-002  
  6.702953335237e-004  ,5.621968227289e-002  
  6.712953564119e-004  ,5.627950293258e-002  
  6.722953793001e-004  ,5.631796150591e-002  
  6.732954021883e-004  ,5.634857065639e-002  
  6.742954250765e-004  ,5.638053220035e-002  
  6.752954479647e-004  ,5.640163321778e-002  
  6.762954708528e-004  ,5.647040399612e-002  
  6.772954937410e-004  ,5.650298421859e-002  
  6.782955166292e-004  ,5.653893086435e-002  
  6.792955395174e-004  ,5.656994770271e-002  
  6.802955624056e-004  ,5.658939383674e-002  
  6.812955852938e-004  ,5.664263865699e-002  
  6.822956081820e-004  ,5.667999522593e-002  
  6.832956310701e-004  ,5.671595703656e-002  
  6.842956539583e-004  ,5.674454358620e-002  
  6.852956768465e-004  ,5.674980140197e-002  
  6.862956997347e-004  ,5.682681990982e-002  
  6.872957226229e-004  ,5.684633425873e-002  
  6.882957455111e-004  ,5.687362855872e-002  
  6.892957683992e-004  ,5.690050567061e-002  
  6.902957912874e-004  ,5.692697620972e-002  
  6.912958141756e-004  ,5.693959468531e-002  
  6.922958370638e-004  ,5.700437480913e-002  
  6.932958599520e-004  ,5.703162493138e-002  
  6.942958828402e-004  ,5.706105553960e-002  
  6.952959057283e-004  ,5.708552856245e-002  
  6.962959286165e-004  ,5.710959720376e-002  
  6.972959515047e-004  ,5.710774931660e-002  
  6.982959743929e-004  ,5.718852071890e-002  
  6.992959972811e-004  ,5.720498527986e-002  
  7.002960201693e-004  ,5.722106614931e-002  
  7.012960430574e-004  ,5.724298375486e-002  
  7.022960659456e-004  ,5.726447558930e-002  
  7.032960888338e-004  ,5.728975176412e-002  
  7.042961117220e-004  ,5.729731732505e-002  
  7.052961346102e-004  ,5.736215050166e-002  
  7.062961574984e-004  ,5.737553032005e-002  
  7.072961803865e-004  ,5.739491264209e-002  
  7.082962032747e-004  ,5.741394215909e-002  
  7.092962261629e-004  ,5.743698778482e-002  
  7.102962490511e-004  ,5.745932012870e-002  
  7.112962719393e-004  ,5.747108381372e-002  
  7.122962948275e-004  ,5.751099886682e-002  
  7.132963177156e-004  ,5.753498167752e-002  
  7.142963406038e-004  ,5.754400768340e-002  
  7.152963634920e-004  ,5.757564372062e-002  
  7.162963863802e-004  ,5.759026453980e-002  
  7.172964092684e-004  ,5.759887112288e-002  
  7.182964321566e-004  ,5.761308347493e-002  
  7.192964550447e-004  ,5.760248263047e-002  
  7.202964779329e-004  ,5.765124217230e-002  
  7.212965008211e-004  ,5.769075459885e-002  
  7.222965237093e-004  ,5.770559177804e-002  
  7.232965465975e-004  ,5.771733266822e-002  
  7.242965694857e-004  ,5.772867739200e-002  
  7.252965923738e-004  ,5.773790262873e-002  
  7.262966152620e-004  ,5.775637681834e-002  
  7.272966381502e-004  ,5.773734113405e-002  
  7.282966610384e-004  ,5.780827345282e-002  
  7.292966839266e-004  ,5.780078202601e-002  
  7.302967068148e-004  ,5.781056057711e-002  
  7.312967297029e-004  ,5.781991498100e-002  
  7.322967525911e-004  ,5.783308025946e-002  
  7.332967754793e-004  ,5.784639126881e-002  
  7.342967983675e-004  ,5.785966619708e-002  
  7.352968212557e-004  ,5.786696012142e-002  
  7.362968441439e-004  ,5.787382423931e-002  
  7.372968670320e-004  ,5.784569524598e-002  
  7.382968899202e-004  ,5.792709065918e-002  
  7.392969128084e-004  ,5.791951198070e-002  
  7.402969356966e-004  ,5.792506645046e-002  
  7.412969585848e-004  ,5.793019234074e-002  
  7.422969814730e-004  ,5.792844724927e-002  
  7.432970043611e-004  ,5.794794837192e-002  
  7.442970272493e-004  ,5.794973482250e-002  
  7.452970501375e-004  ,5.795314681807e-002  
  7.462970730257e-004  ,5.795610009377e-002  
  7.472970959139e-004  ,5.795198817191e-002  
  7.482971188021e-004  ,5.793868587308e-002  
  7.492971416902e-004  ,5.797299588577e-002  
  7.502971645784e-004  ,5.799490928941e-002  
  7.512971874666e-004  ,5.799532316472e-002  
  7.522972103548e-004  ,5.798887723088e-002  
  7.532972332430e-004  ,5.800362693147e-002  
  7.542972561312e-004  ,5.800071984693e-002  
  7.552972790194e-004  ,5.799947845534e-002  
  7.562973019075e-004  ,5.799779400110e-002  
  7.572973247957e-004  ,5.798898927568e-002  
  7.582973476839e-004  ,5.800151358002e-002  
  7.592973705721e-004  ,5.799633689716e-002  
  7.602973934603e-004  ,5.795124789156e-002  
  7.612974163485e-004  ,5.801889587019e-002  
  7.622974392366e-004  ,5.799197764551e-002  
  7.632974621248e-004  ,5.799496759501e-002  
  7.642974850130e-004  ,5.799193047747e-002  
  7.652975079012e-004  ,5.798673471467e-002  
  7.662975307894e-004  ,5.798108336645e-002  
  7.672975536776e-004  ,5.796850731139e-002  
  7.682975765657e-004  ,5.797682821560e-002  
  7.692975994539e-004  ,5.796775753832e-002  
  7.702976223421e-004  ,5.796040099494e-002  
  7.712976452303e-004  ,5.795258846008e-002  
  7.722976681185e-004  ,5.791042478208e-002  
  7.732976910067e-004  ,5.796319539394e-002  
  7.742977138948e-004  ,5.794008686346e-002  
  7.752977367830e-004  ,5.793055815343e-002  
  7.762977596712e-004  ,5.792057264730e-002  
  7.772977825594e-004  ,5.790403391884e-002  
  7.782978054476e-004  ,5.790745577152e-002  
  7.792978283358e-004  ,5.789421019976e-002  
  7.802978512239e-004  ,5.788251588020e-002  
  7.812978741121e-004  ,5.787036326866e-002  
  7.822978970003e-004  ,5.785777733649e-002  
  7.832979198885e-004  ,5.783824169936e-002  
  7.842979427767e-004  ,5.782182246050e-002  
  7.852979656649e-004  ,5.782633288600e-002  
  7.862979885530e-004  ,5.781752233028e-002  
  7.872980114412e-004  ,5.778793120659e-002  
  7.882980343294e-004  ,5.778594760729e-002  
  7.892980572176e-004  ,5.777032379099e-002  
  7.902980801058e-004  ,5.775422198716e-002  
  7.912981029940e-004  ,5.773767537691e-002  
  7.922981258821e-004  ,5.772069432796e-002  
  7.932981487703e-004  ,5.770330235273e-002  
  7.942981716585e-004  ,5.768869168607e-002  
  7.952981945467e-004  ,5.766886992478e-002  
  7.962982174349e-004  ,5.765779007639e-002  
  7.972982403231e-004  ,5.764093078492e-002  
  7.982982632112e-004  ,5.762147065178e-002  
  7.992982860994e-004  ,5.760153509157e-002  
  8.002983089876e-004  ,5.757726182850e-002  
  8.012983318758e-004  ,5.756529404606e-002  
  8.022983547640e-004  ,5.754365164427e-002  
  8.032983776522e-004  ,5.752161560089e-002  
  8.042984005403e-004  ,5.749450792949e-002  
  8.052984234285e-004  ,5.747174641723e-002  
  8.062984463167e-004  ,5.744862998034e-002  
  8.072984692049e-004  ,5.742515303358e-002  
  8.082984920931e-004  ,5.740653937591e-002  
  8.092985149813e-004  ,5.738696938273e-002  
  8.102985378694e-004  ,5.736192481539e-002  
  8.112985607576e-004  ,5.733644363634e-002  
  8.122985836458e-004  ,5.730736169739e-002  
  8.132986065340e-004  ,5.729015179764e-002  
  8.142986294222e-004  ,5.726246107410e-002  
  8.152986523104e-004  ,5.723554364738e-002  
  8.162986751985e-004  ,5.720816531729e-002  
  8.172986980867e-004  ,5.718035189396e-002  
  8.182987209749e-004  ,5.714620700388e-002  
  8.192987438631e-004  ,5.713568590760e-002  
  8.202987667513e-004  ,5.710249440232e-002  
  8.212987896395e-004  ,5.707093101025e-002  
  8.222988125276e-004  ,5.702750670718e-002  
  8.232988354158e-004  ,5.701837453261e-002  
  8.242988583040e-004  ,5.698140374313e-002  
  8.252988811922e-004  ,5.695013392928e-002  
  8.262989040804e-004  ,5.692134447938e-002  
  8.272989269686e-004  ,5.687944416643e-002  
  8.282989498568e-004  ,5.684532864817e-002  
  8.292989727449e-004  ,5.682037768291e-002  
  8.302989956331e-004  ,5.678940536358e-002  
  8.312990185213e-004  ,5.675520891657e-002  
  8.322990414095e-004  ,5.672594452024e-002  
  8.332990642977e-004  ,5.667951820970e-002  
  8.342990871859e-004  ,5.664307039547e-002  
  8.352991100740e-004  ,5.661533281109e-002  
  8.362991329622e-004  ,5.658170123198e-002  
  8.372991558504e-004  ,5.654491038461e-002  
  8.382991787386e-004  ,5.651204953703e-002  
  8.392992016268e-004  ,5.646258501939e-002  
  8.402992245150e-004  ,5.642283987578e-002  
  8.412992474031e-004  ,5.638454770479e-002  
  8.422992702913e-004  ,5.634580957189e-002  
  8.432992931795e-004  ,5.631188362006e-002  
  8.442993160677e-004  ,5.625951762264e-002  
  8.452993389559e-004  ,5.622505913271e-002  
  8.462993618441e-004  ,5.619125099919e-002  
  8.472993847322e-004  ,5.615804077993e-002  
  8.482994076204e-004  ,5.611659494770e-002  
  8.492994305086e-004  ,5.607971976868e-002  
  8.502994533968e-004  ,5.602899472626e-002  
  8.512994762850e-004  ,5.597636938195e-002  
  8.522994991732e-004  ,5.593332522361e-002  
  8.532995220613e-004  ,5.588987528821e-002  
  8.542995449495e-004  ,5.585160956785e-002  
  8.552995678377e-004  ,5.579774151920e-002  
  8.562995907259e-004  ,5.575234780385e-002  
  8.572996136141e-004  ,5.571628765945e-002  
  8.582996365023e-004  ,5.567048658689e-002  
  8.592996593904e-004  ,5.563050765491e-002  
  8.602996822786e-004  ,5.557499406870e-002  
  8.612997051668e-004  ,5.552189972695e-002  
  8.622997280550e-004  ,5.547455537625e-002  
  8.632997509432e-004  ,5.542680231459e-002  
  8.642997738314e-004  ,5.538320148569e-002  
  8.652997967195e-004  ,5.532472128781e-002  
  8.662998196077e-004  ,5.527058941095e-002  
  8.672998424959e-004  ,5.522667080176e-002  
  8.682998653841e-004  ,5.518360768874e-002  
  8.692998882723e-004  ,5.513981852889e-002  
  8.702999111605e-004  ,5.507861546979e-002  
  8.712999340486e-004  ,5.502258808709e-002  
  8.722999569368e-004  ,5.497068853209e-002  
  8.732999798250e-004  ,5.491389746664e-002  
  8.743000027132e-004  ,5.487300508045e-002  
  8.753000256014e-004  ,5.481014130012e-002  
  8.763000484896e-004  ,5.475395398917e-002  
  8.773000713777e-004  ,5.470089760520e-002  
  8.783000942659e-004  ,5.464739352378e-002  
  8.793001171541e-004  ,5.459440478201e-002  
  8.803001400423e-004  ,5.453145886080e-002  
  8.813001629305e-004  ,5.446781231575e-002  
  8.823001858187e-004  ,5.441261174015e-002  
  8.833002087068e-004  ,5.436704273020e-002  
  8.843002315950e-004  ,5.428999419906e-002  
  8.853002544832e-004  ,5.423996139730e-002  
  8.863002773714e-004  ,5.418590894946e-002  
  8.873003002596e-004  ,5.413375437592e-002  
  8.883003231478e-004  ,5.407861739940e-002  
  8.893003460359e-004  ,5.401241137600e-002  
  8.903003689241e-004  ,5.395128599417e-002  
  8.913003918123e-004  ,5.388723216502e-002  
  8.923004147005e-004  ,5.382717873024e-002  
  8.933004375887e-004  ,5.377249934102e-002  
  8.943004604769e-004  ,5.368214655055e-002  
  8.953004833650e-004  ,5.363691584807e-002  
  8.963005062532e-004  ,5.358393535060e-002  
  8.973005291414e-004  ,5.350745744025e-002  
  8.983005520296e-004  ,5.343437421768e-002  
  8.993005749178e-004  ,5.336378631910e-002  
  9.003005978060e-004  ,5.330079949390e-002  
  9.013006206942e-004  ,5.324350736958e-002  
  9.023006435823e-004  ,5.316014389484e-002  
  9.033006664705e-004  ,5.310840343744e-002  
  9.043006893587e-004  ,5.304319610467e-002  
  9.053007122469e-004  ,5.298084275489e-002  
  9.063007351351e-004  ,5.290611549485e-002  
  9.073007580233e-004  ,5.283382476969e-002  
  9.083007809114e-004  ,5.276330649129e-002  
  9.093008037996e-004  ,5.269600108046e-002  
  9.103008266878e-004  ,5.263379938484e-002  
  9.113008495760e-004  ,5.255895051922e-002  
  9.123008724642e-004  ,5.249270288502e-002  
  9.133008953524e-004  ,5.243321388846e-002  
  9.143009182405e-004  ,5.234997631903e-002  
  9.153009411287e-004  ,5.226756889414e-002  
  9.163009640169e-004  ,5.219071064593e-002  
  9.173009869051e-004  ,5.211977659472e-002  
  9.183010097933e-004  ,5.205392970218e-002  
  9.193010326815e-004  ,5.197032136442e-002  
  9.203010555696e-004  ,5.189036552350e-002  
  9.213010784578e-004  ,5.183952336898e-002  
  9.223011013460e-004  ,5.176498647657e-002  
  9.233011242342e-004  ,5.169102592611e-002  
  9.243011471224e-004  ,5.161221834808e-002  
  9.253011700106e-004  ,5.153842568507e-002  
  9.263011928987e-004  ,5.146799258044e-002  
  9.273012157869e-004  ,5.137598245161e-002  
  9.283012386751e-004  ,5.130047552103e-002  
  9.293012615633e-004  ,5.122501394062e-002  
  9.303012844515e-004  ,5.115034330437e-002  
  9.313013073397e-004  ,5.106210448559e-002  
  9.323013302278e-004  ,5.098223211961e-002  
  9.333013531160e-004  ,5.090624267378e-002  
  9.343013760042e-004  ,5.082854709458e-002  
  9.353013988924e-004  ,5.073672785872e-002  
  9.363014217806e-004  ,5.066458644221e-002  
  9.373014446688e-004  ,5.058689285146e-002  
  9.383014675569e-004  ,5.051557115285e-002  
  9.393014904451e-004  ,5.041223505613e-002  
  9.403015133333e-004  ,5.033407693366e-002  
  9.413015362215e-004  ,5.025356605523e-002  
  9.423015591097e-004  ,5.017734478846e-002  
  9.433015819979e-004  ,5.007596802121e-002  
  9.443016048860e-004  ,4.999393133542e-002  
  9.453016277742e-004  ,4.991177767200e-002  
  9.463016506624e-004  ,4.983060315355e-002  
  9.473016735506e-004  ,4.972093892978e-002  
  9.483016964388e-004  ,4.966350399892e-002  
  9.493017193270e-004  ,4.957481683878e-002  
