"t","v"
0.0001722839,0.0079927593
0.000173284,0.008083654
0.000174284,0.0081623056
0.000175284,0.0082558347
0.000176284,0.0083457581
0.000177284,0.0084314808
0.0001782841,0.0085175186
0.0001792841,0.0085953419
0.0001802841,0.0086969008
0.0001812841,0.0087873281
0.0001822842,0.0088816187
0.0001832842,0.0089624708
0.0001842842,0.0090519425
0.0001852842,0.0091360785
0.0001862843,0.0092328256
0.0001872843,0.0093267561
0.0001882843,0.0094161956
0.0001892843,0.0095059209
0.0001902843,0.0095868859
0.0001912844,0.0096929872
0.0001922844,0.009787194
0.0001932844,0.0098854389
0.0001942844,0.0099694799
0.0001952845,0.0100625473
0.0001962845,0.0101500066
0.0001972845,0.010250736
0.0001982845,0.0103484375
0.0001992846,0.010442218
0.0002002846,0.0105344623
0.0002012846,0.0106184035
0.0002022846,0.0107230593
0.0002032846,0.0108256087
0.0002042847,0.0109229187
0.0002052847,0.0110082831
0.0002062847,0.0111084839
0.0002072847,0.0112064564
0.0002082848,0.01130597
0.0002092848,0.0114057105
0.0002102848,0.0115017897
0.0002112848,0.0115981592
0.0002122849,0.0116937168
0.0002132849,0.0118043349
0.0002142849,0.0119060408
0.0002152849,0.01199537
0.0002162849,0.0120974388
0.000217285,0.0121909743
0.000218285,0.0122971415
0.000219285,0.0123996251
0.000220285,0.0124984275
0.0002212851,0.0125975023
0.0002222851,0.0126958882
0.0002232851,0.0128094774
0.0002242851,0.0129139346
0.0002252851,0.0130059887
0.0002262852,0.0131106564
0.0002272852,0.013206609
0.0002282852,0.013315686
0.0002292852,0.0134209084
0.0002302853,0.0135222688
0.0002312853,0.0136238831
0.0002322853,0.013724718
0.0002332853,0.0138412158
0.0002342854,0.0139482895
0.0002352854,0.0140426024
0.0002362854,0.0141498021
0.0002372854,0.0142479794
0.0002382854,0.0143597571
0.0002392855,0.0144675172
0.0002402855,0.014571237
0.0002412855,0.0146751919
0.0002422855,0.0147782778
0.0002432856,0.0148974506
0.0002442856,0.0150069301
0.0002452856,0.0150986033
0.0002462856,0.0152067952
0.0002472857,0.0153236701
0.0002482857,0.0154302739
0.0002492857,0.0155388901
0.0002502857,0.0156468142
0.0002512857,0.0157544199
0.0002522858,0.0158594794
0.0002532858,0.0159728914
0.0002542858,0.016080669
0.0002552858,0.0161886525
0.0002562859,0.0162909365
0.0002572859,0.0164124535
0.0002582859,0.0165193234
0.0002592859,0.0166280232
0.0002602859,0.016736613
0.000261286,0.016839971
0.000262286,0.0169625169
0.000263286,0.0170705723
0.000264286,0.0171801504
0.0002652861,0.0172893002
0.0002662861,0.0173933582
0.0002672861,0.0175168853
0.0002682861,0.0176260419
0.0002692862,0.0177365079
0.0002702862,0.0178471509
0.0002712862,0.0179511206
0.0002722862,0.0180756933
0.0002732862,0.018185939
0.0002742863,0.0182960199
0.0002752863,0.0184074275
0.0002762863,0.0185130068
0.0002772863,0.0186385471
0.0002782864,0.0187498993
0.0002792864,0.0188603522
0.0002802864,0.0189724671
0.0002812864,0.0190838458
0.0002822865,0.0192015775
0.0002832865,0.019322536
0.0002842865,0.0194391437
0.0002852865,0.0195449185
0.0002862865,0.0196649851
0.0002872866,0.0197780156
0.0002882866,0.0198912142
0.0002892866,0.0200043782
0.0002902866,0.0201177914
0.0002912867,0.020233477
0.0002922867,0.0203528138
0.0002932867,0.0204695476
0.0002942867,0.0205830595
0.0002952868,0.0206951564
0.0002962868,0.0208093462
0.0002972868,0.0209228736
0.0002982868,0.0210408695
0.0002992868,0.0211599692
0.0003002869,0.0212752045
0.0003012869,0.0213895521
0.0003022869,0.0215031401
0.0003032869,0.0216179748
0.000304287,0.0217366816
0.000305287,0.0218564466
0.000306287,0.0219711741
0.000307287,0.0220940302
0.000308287,0.0222141859
0.0003092871,0.0223231411
0.0003102871,0.0224421942
0.0003112871,0.0225646471
0.0003122871,0.0226801418
0.0003132872,0.022790237
0.0003142872,0.0229164854
0.0003152872,0.0230315224
0.0003162872,0.0231472572
0.0003172873,0.0232631036
0.0003182873,0.0233775753
0.0003192873,0.0235049625
0.0003202873,0.0236229404
0.0003212873,0.0237383487
0.0003222874,0.0238627727
0.0003232874,0.0239665887
0.0003242874,0.0240941526
0.0003252874,0.024210907
0.0003262875,0.0243277266
0.0003272875,0.0244444575
0.0003282875,0.0245635047
0.0003292875,0.0246874917
0.0003302876,0.0248040651
0.0003312876,0.0249169872
0.0003322876,0.0250409111
0.0003332876,0.0251580929
0.0003342876,0.0252749996
0.0003352877,0.0253922867
0.0003362877,0.0255116865
0.0003372877,0.0256360896
0.0003382877,0.0257534875
0.0003392878,0.0258662724
0.0003402878,0.0259943723
0.0003412878,0.026111069
0.0003422878,0.0262285067
0.0003432878,0.026345505
0.0003442879,0.0264629887
0.0003452879,0.026583246
0.0003462879,0.0267043788
0.0003472879,0.0268249674
0.000348288,0.0269421238
0.000349288,0.0270598353
0.000350288,0.0271739482
0.000351288,0.0273044683
0.0003522881,0.0274222759
0.0003532881,0.0275356029
0.0003542881,0.0276528381
0.0003552881,0.0277705086
0.0003562881,0.0278923775
0.0003572882,0.0280152877
0.0003582882,0.0281325135
0.0003592882,0.0282479292
0.0003602882,0.0283745224
0.0003612883,0.0284922849
0.0003622883,0.0286128625
0.0003632883,0.0287305471
0.0003642883,0.0288423061
0.0003652884,0.0289718922
0.0003662884,0.02908785
0.0003672884,0.0292053698
0.0003682884,0.0293199195
0.0003692884,0.0294466367
0.0003702885,0.0295636729
0.0003712885,0.0296811723
0.0003722885,0.0297956975
0.0003732885,0.0299223343
0.0003742886,0.0300390321
0.0003752886,0.0301563311
0.0003762886,0.0302711283
0.0003772886,0.0303944243
0.0003782887,0.0305122106
0.0003792887,0.0306288975
0.0003802887,0.0307444882
0.0003812887,0.0308661864
0.0003822887,0.0309841483
0.0003832888,0.0311000329
0.0003842888,0.0312139503
0.0003852888,0.0313368918
0.0003862888,0.0314564327
0.0003872889,0.0315721831
0.0003882889,0.03168397
0.0003892889,0.0318113832
0.0003902889,0.0319270506
0.0003912889,0.0320430535
0.000392289,0.0321549545
0.000393289,0.03228022
0.000394289,0.0323967434
0.000395289,0.0325124292
0.0003962891,0.0326238323
0.0003972891,0.0327488156
0.0003982891,0.0328651602
0.0003992891,0.032980523
0.0004002892,0.0330914831
0.0004012892,0.0332161846
0.0004022892,0.0333322814
0.0004032892,0.0334472962
0.0004042892,0.0335578377
0.0004052893,0.0336822585
0.0004062893,0.033798088
0.0004072893,0.0339128261
0.0004082893,0.0340264384
0.0004092894,0.0341453143
0.0004102894,0.0342613453
0.0004112894,0.0343752383
0.0004122894,0.0344869963
0.0004132895,0.0346108631
0.0004142895,0.0347258456
0.0004152895,0.0348397817
0.0004162895,0.0349493517
0.0004172895,0.0350727956
0.0004182896,0.0351872225
0.0004192896,0.0353007087
0.0004202896,0.035409929
0.0004212896,0.0355329743
0.0004222897,0.0356467842
0.0004232897,0.0357598623
0.0004242897,0.0358689349
0.0004252897,0.0359916358
0.0004262897,0.0361047251
0.0004272898,0.0362166889
0.0004282898,0.0363261626
0.0004292898,0.0364484149
0.0004302898,0.0365606647
0.0004312899,0.0366727235
0.0004322899,0.0367813754
0.0004332899,0.0369031546
0.0004342899,0.037014469
0.00043529,0.0371260429
0.00043629,0.0372343744
0.00043729,0.0373502636
0.00043829,0.0374639894
0.00043929,0.0375742416
0.0004402901,0.0376832329
0.0004412901,0.0377986055
0.0004422901,0.0379099436
0.0004432901,0.0380190366
0.0004442902,0.0381258977
0.0004452902,0.0382451181
0.0004462902,0.0383545807
0.0004472902,0.0384628175
0.0004482903,0.0385685444
0.0004492903,0.0386871579
0.0004502903,0.0387961459
0.0004512903,0.0389045098
0.0004522903,0.0390086429
0.0004532904,0.0391266499
0.0004542904,0.0392350526
0.0004552904,0.0393417601
0.0004562904,0.0394461465
0.0004572905,0.0395635037
0.0004582905,0.0396712345
0.0004592905,0.0397782164
0.0004602905,0.0398809301
0.0004612905,0.0399976155
0.0004622906,0.0401045747
0.0004632906,0.0402099522
0.0004642906,0.0403129186
0.0004652906,0.0404289108
0.0004662907,0.0405349987
0.0004672907,0.0406405037
0.0004682907,0.0407420001
0.0004692907,0.0408572786
0.0004702908,0.0409623914
0.0004712908,0.041067123
0.0004722908,0.0411680926
0.0004732908,0.0412826372
0.0004742908,0.041386671
0.0004752909,0.0414906065
0.0004762909,0.0415911058
0.0004772909,0.0417048958
0.0004782909,0.0418077453
0.000479291,0.0419111273
0.000480291,0.0420109584
0.000481291,0.0421239753
0.000482291,0.0422255334
0.0004832911,0.042328568
0.0004842911,0.0424275547
0.0004852911,0.0425321181
0.0004862911,0.0426363688
0.0004872911,0.0427373067
0.0004882912,0.0428368623
0.0004892912,0.0429433492
0.0004902912,0.0430452391
0.0004912912,0.0431452221
0.0004922913,0.0432418544
0.0004932913,0.0433516385
0.0004942913,0.0434503739
0.0004952913,0.0435496643
0.0004962914,0.0436453456
0.0004972914,0.0437542486
0.0004982914,0.0438518514
0.0004992914,0.0439504602
0.0005002914,0.0440452183
0.0005012915,0.0441532233
0.0005022915,0.044249584
0.0005032915,0.0443475799
0.0005042915,0.0444413926
0.0005052916,0.0445484831
0.0005062916,0.0446434913
0.0005072916,0.0447409442
0.0005082916,0.0448337901
0.0005092916,0.0449399486
0.0005102917,0.0450334925
0.0005112917,0.0451218435
0.0005122917,0.0452023464
0.0005132917,0.0453299124
0.0005142918,0.045419377
0.0005152918,0.0455066956
0.0005162918,0.0455829874
0.0005172918,0.0457124986
0.0005182919,0.0457992628
0.0005192919,0.0458855266
0.0005202919,0.0459684335
0.0005212919,0.046081097
0.0005222919,0.0461739145
0.000523292,0.0462566797
0.000524292,0.0463343582
0.000525292,0.0464593171
0.000526292,0.0465444859
0.0005272921,0.0466285967
0.0005282921,0.0467030872
0.0005292921,0.0468272086
0.0005302921,0.0469113154
0.0005312922,0.0469943237
0.0005322922,0.0470664645
0.0005332922,0.0471904695
0.0005342922,0.0472727812
0.0005352922,0.0473546689
0.0005362923,0.0474256813
0.0005372923,0.04754831
0.0005382923,0.0476294416
0.0005392923,0.0477101919
0.0005402924,0.0477801284
0.0005412924,0.04790123
0.0005422924,0.0479811333
0.0005432924,0.0480606467
0.0005442924,0.048136889
0.0005452925,0.0482414763
0.0005462925,0.0483271188
0.0005472925,0.0484031508
0.0005482925,0.048474266
0.0005492926,0.0485904188
0.0005502926,0.0486685906
0.0005512926,0.0487457257
0.0005522926,0.0488136471
0.0005532927,0.04892873
0.0005542927,0.0490057188
0.0005552927,0.0490816452
0.0005562927,0.0491471888
0.0005572927,0.0492619423
0.0005582928,0.0493370655
0.0005592928,0.049411767
0.0005602928,0.0494760963
0.0005612928,0.0495893238
0.0005622929,0.0496631667
0.0005632929,0.0497366297
0.0005642929,0.0497998037
0.0005652929,0.0499113984
0.000566293,0.0499839369
0.000567293,0.0500560529
0.000568293,0.0501179403
0.000569293,0.0502277524
0.000570293,0.0502989404
0.0005712931,0.0503697589
0.0005722931,0.0504304773
0.0005732931,0.0505386606
0.0005742931,0.0506085952
0.0005752932,0.0506781407
0.0005762932,0.0507376933
0.0005772932,0.0508441312
0.0005782932,0.0509127557
0.0005792933,0.0509809986
0.0005802933,0.051039335
0.0005812933,0.0511440679
0.0005822933,0.05121137
0.0005832933,0.0512782972
0.0005842934,0.0513354159
0.0005852934,0.051438414
0.0005862934,0.0515043751
0.0005872934,0.051569922
0.0005882935,0.0516257295
0.0005892935,0.0517268666
0.0005902935,0.0517914099
0.0005912935,0.0518555821
0.0005922935,0.0519101774
0.0005932936,0.0520095325
0.0005942936,0.0520726905
0.0005952936,0.052135461
0.0005962936,0.0521887366
0.0005972937,0.0522862441
0.0005982937,0.0523480153
0.0005992937,0.0524094152
0.0006002937,0.0524614522
0.0006012938,0.0525571323
0.0006022938,0.0526175152
0.0006032938,0.0526806117
0.0006042938,0.0527386177
0.0006052938,0.0528083405
0.0006062939,0.0528846288
0.0006072939,0.0529398617
0.0006082939,0.0529980867
0.0006092939,0.0530678341
0.000610294,0.0531396579
0.000611294,0.0532053006
0.000612294,0.0532620858
0.000613294,0.0533032359
0.0006142941,0.0533994224
0.0006152941,0.0534518283
0.0006162941,0.0535103191
0.0006172941,0.0535636349
0.0006182941,0.0536278154
0.0006192942,0.0536990364
0.0006202942,0.0537496133
0.0006212942,0.0538030805
0.0006222942,0.0538672549
0.0006232943,0.0539339671
0.0006242943,0.0539943067
0.0006252943,0.0540462968
0.0006262943,0.0540865518
0.0006272943,0.0541625914
0.0006282944,0.0542196006
0.0006292944,0.0542781758
0.0006302944,0.0543283002
0.0006312944,0.0543634279
0.0006322945,0.0544541777
0.0006332945,0.0544991947
0.0006342945,0.0545521111
0.0006352945,0.054600318
0.0006362946,0.0546481637
0.0006372946,0.0546867701
0.0006382946,0.0547772839
0.0006392946,0.0548204979
0.0006402946,0.0548649206
0.0006412947,0.0549061393
0.0006422947,0.0549700992
0.0006432947,0.0550231254
0.0006442947,0.0550679298
0.0006452948,0.0551123649
0.0006462948,0.0551481415
0.0006472948,0.0552140848
0.0006482948,0.0552814318
0.0006492949,0.0553226813
0.0006502949,0.0553619699
0.0006512949,0.0553846031
0.0006522949,0.0554701916
0.0006532949,0.0555067809
0.000654295,0.055553916
0.000655295,0.0555934278
0.000656295,0.0556476081
0.000657295,0.0556913014
0.0006582951,0.0557219295
0.0006592951,0.0557774234
0.0006602951,0.0558151578
0.0006612951,0.0558604595
0.0006622952,0.0559085288
0.0006632952,0.0559458433
0.0006642952,0.0559873869
0.0006652952,0.056013918
0.0006662952,0.0560874467
0.0006672953,0.0561181484
0.0006682953,0.0561534842
0.0006692953,0.0561884253
0.0006702953,0.0562196823
0.0006712954,0.0562795029
0.0006722954,0.0563179615
0.0006732954,0.0563485707
0.0006742954,0.0563805322
0.0006752954,0.0564016332
0.0006762955,0.056470404
0.0006772955,0.0565029842
0.0006782955,0.0565389309
0.0006792955,0.0565699477
0.0006802956,0.0565893938
0.0006812956,0.0566426387
0.0006822956,0.0566799952
0.0006832956,0.056715957
0.0006842957,0.0567445436
0.0006852957,0.0567498014
0.0006862957,0.0568268199
0.0006872957,0.0568463343
0.0006882957,0.0568736286
0.0006892958,0.0569005057
0.0006902958,0.0569269762
0.0006912958,0.0569395947
0.0006922958,0.0570043748
0.0006932959,0.0570316249
0.0006942959,0.0570610555
0.0006952959,0.0570855286
0.0006962959,0.0571095972
0.000697296,0.0571077493
0.000698296,0.0571885207
0.000699296,0.0572049853
0.000700296,0.0572210661
0.000701296,0.0572429838
0.0007022961,0.0572644756
0.0007032961,0.0572897518
0.0007042961,0.0572973173
0.0007052961,0.0573621505
0.0007062962,0.0573755303
0.0007072962,0.0573949126
0.0007082962,0.0574139422
0.0007092962,0.0574369878
0.0007102962,0.0574593201
0.0007112963,0.0574710838
0.0007122963,0.0575109989
0.0007132963,0.0575349817
0.0007142963,0.0575440077
0.0007152964,0.0575756437
0.0007162964,0.0575902645
0.0007172964,0.0575988711
0.0007182964,0.0576130835
0.0007192965,0.0576024826
0.0007202965,0.0576512422
0.0007212965,0.0576907546
0.0007222965,0.0577055918
0.0007232965,0.0577173327
0.0007242966,0.0577286774
0.0007252966,0.0577379026
0.0007262966,0.0577563768
0.0007272966,0.0577373411
0.0007282967,0.0578082735
0.0007292967,0.057800782
0.0007302967,0.0578105606
0.0007312967,0.057819915
0.0007322968,0.0578330803
0.0007332968,0.0578463913
0.0007342968,0.0578596662
0.0007352968,0.0578669601
0.0007362968,0.0578738242
0.0007372969,0.0578456952
0.0007382969,0.0579270907
0.0007392969,0.057919512
0.0007402969,0.0579250665
0.000741297,0.0579301923
0.000742297,0.0579284472
0.000743297,0.0579479484
0.000744297,0.0579497348
0.0007452971,0.0579531468
0.0007462971,0.0579561001
0.0007472971,0.0579519882
0.0007482971,0.0579386859
0.0007492971,0.0579729959
0.0007502972,0.0579949093
0.0007512972,0.0579953232
0.0007522972,0.0579888772
0.0007532972,0.0580036269
0.0007542973,0.0580007198
0.0007552973,0.0579994785
0.0007562973,0.057997794
0.0007572973,0.0579889893
0.0007582973,0.0580015136
0.0007592974,0.0579963369
0.0007602974,0.0579512479
0.0007612974,0.0580188959
0.0007622974,0.0579919776
0.0007632975,0.0579949676
0.0007642975,0.0579919305
0.0007652975,0.0579867347
0.0007662975,0.0579810834
0.0007672976,0.0579685073
0.0007682976,0.0579768282
0.0007692976,0.0579677575
0.0007702976,0.057960401
0.0007712976,0.0579525885
0.0007722977,0.0579104248
0.0007732977,0.0579631954
0.0007742977,0.0579400869
0.0007752977,0.0579305582
0.0007762978,0.0579205726
0.0007772978,0.0579040339
0.0007782978,0.0579074558
0.0007792978,0.0578942102
0.0007802979,0.0578825159
0.0007812979,0.0578703633
0.0007822979,0.0578577773
0.0007832979,0.0578382417
0.0007842979,0.0578218225
0.000785298,0.0578263329
0.000786298,0.0578175223
0.000787298,0.0577879312
0.000788298,0.0577859476
0.0007892981,0.0577703238
0.0007902981,0.057754222
0.0007912981,0.0577376754
0.0007922981,0.0577206943
0.0007932981,0.0577033024
0.0007942982,0.0576886917
0.0007952982,0.0576688699
0.0007962982,0.0576577901
0.0007972982,0.0576409308
0.0007982983,0.0576214707
0.0007992983,0.0576015351
0.0008002983,0.0575772618
0.0008012983,0.057565294
0.0008022984,0.0575436516
0.0008032984,0.0575216156
0.0008042984,0.0574945079
0.0008052984,0.0574717464
0.0008062984,0.05744863
0.0008072985,0.057425153
0.0008082985,0.0574065394
0.0008092985,0.0573869694
0.0008102985,0.0573619248
0.0008112986,0.0573364436
0.0008122986,0.0573073617
0.0008132986,0.0572901518
0.0008142986,0.0572624611
0.0008152987,0.0572355436
0.0008162987,0.0572081653
0.0008172987,0.0571803519
0.0008182987,0.057146207
0.0008192987,0.0571356859
0.0008202988,0.0571024944
0.0008212988,0.057070931
0.0008222988,0.0570275067
0.0008232988,0.0570183745
0.0008242989,0.0569814037
0.0008252989,0.0569501339
0.0008262989,0.0569213445
0.0008272989,0.0568794442
0.0008282989,0.0568453286
0.000829299,0.0568203777
0.000830299,0.0567894054
0.000831299,0.0567552089
0.000832299,0.0567259445
0.0008332991,0.0566795182
0.0008342991,0.0566430704
0.0008352991,0.0566153328
0.0008362991,0.0565817012
0.0008372992,0.0565449104
0.0008382992,0.0565120495
0.0008392992,0.056462585
0.0008402992,0.0564228399
0.0008412992,0.0563845477
0.0008422993,0.0563458096
0.0008432993,0.0563118836
0.0008442993,0.0562595176
0.0008452993,0.0562250591
0.0008462994,0.056191251
0.0008472994,0.0561580408
0.0008482994,0.0561165949
0.0008492994,0.0560797198
0.0008502995,0.0560289947
0.0008512995,0.0559763694
0.0008522995,0.0559333252
0.0008532995,0.0558898753
0.0008542995,0.0558516096
0.0008552996,0.0557977415
0.0008562996,0.0557523478
0.0008572996,0.0557162877
0.0008582996,0.0556704866
0.0008592997,0.0556305077
0.0008602997,0.0555749941
0.0008612997,0.0555218997
0.0008622997,0.0554745554
0.0008632998,0.0554268023
0.0008642998,0.0553832015
0.0008652998,0.0553247213
0.0008662998,0.0552705894
0.0008672998,0.0552266708
0.0008682999,0.0551836077
0.0008692999,0.0551398185
0.0008702999,0.0550786155
0.0008712999,0.0550225881
0.0008723,0.0549706885
0.0008733,0.0549138975
0.0008743,0.0548730051
0.0008753,0.0548101413
0.0008763,0.054753954
0.0008773001,0.0547008976
0.0008783001,0.0546473935
0.0008793001,0.0545944048
0.0008803001,0.0545314589
0.0008813002,0.0544678123
0.0008823002,0.0544126117
0.0008833002,0.0543670427
0.0008843002,0.0542899942
0.0008853003,0.0542399614
0.0008863003,0.0541859089
0.0008873003,0.0541337544
0.0008883003,0.0540786174
0.0008893003,0.0540124114
0.0008903004,0.053951286
0.0008913004,0.0538872322
0.0008923004,0.0538271787
0.0008933004,0.0537724993
0.0008943005,0.0536821466
0.0008953005,0.0536369158
0.0008963005,0.0535839354
0.0008973005,0.0535074574
0.0008983006,0.0534343742
0.0008993006,0.0533637863
0.0009003006,0.0533007995
0.0009013006,0.0532435074
0.0009023006,0.0531601439
0.0009033007,0.0531084034
0.0009043007,0.0530431961
0.0009053007,0.0529808428
0.0009063007,0.0529061155
0.0009073008,0.0528338248
0.0009083008,0.0527633065
0.0009093008,0.0526960011
0.0009103008,0.0526337994
0.0009113008,0.0525589505
0.0009123009,0.0524927029
0.0009133009,0.0524332139
0.0009143009,0.0523499763
0.0009153009,0.0522675689
0.000916301,0.0521907106
0.000917301,0.0521197766
0.000918301,0.0520539297
0.000919301,0.0519703214
0.0009203011,0.0518903655
0.0009213011,0.0518395234
0.0009223011,0.0517649865
0.0009233011,0.0516910259
0.0009243011,0.0516122183
0.0009253012,0.0515384257
0.0009263012,0.0514679926
0.0009273012,0.0513759825
0.0009283012,0.0513004755
0.0009293013,0.0512250139
0.0009303013,0.0511503433
0.0009313013,0.0510621045
0.0009323013,0.0509822321
0.0009333014,0.0509062427
0.0009343014,0.0508285471
0.0009353014,0.0507367279
0.0009363014,0.0506645864
0.0009373014,0.0505868929
0.0009383015,0.0505155712
0.0009393015,0.0504122351
0.0009403015,0.0503340769
0.0009413015,0.0502535661
0.0009423016,0.0501773448
0.0009433016,0.050075968
0.0009443016,0.0499939313
0.0009453016,0.0499117777
0.0009463017,0.0498306032
0.0009473017,0.0497209389
0.0009483017,0.049663504
0.0009493017,0.0495748168
0.0009503017,0.0494967908
0.0009513018,0.0493971145
0.0009523018,0.0493045944
0.0009533018,0.0492195328
0.0009543018,0.0491398738
0.0009553019,0.049031594
0.0009563019,0.0489453372
0.0009573019,0.0488586312
0.0009583019,0.0487771382
0.0009593019,0.048666944
0.000960302,0.0485789352
0.000961302,0.0484906518
0.000962302,0.0484076989
0.000963302,0.0482953255
0.0009643021,0.0481981881
0.0009653021,0.0481232037
0.0009663021,0.0480432356
0.0009673021,0.0479307463
0.0009683022,0.0478395186
0.0009693022,0.0477480014
0.0009703022,0.0476602496
0.0009713022,0.0475454979
0.0009723022,0.0474517402
0.0009733023,0.0473586905
0.0009743023,0.0472713423
0.0009753023,0.0471527213
0.0009763023,0.0470583397
0.0009773024,0.0469555541
0.0009783024,0.0468590865
0.0009793024,0.0467599435
0.0009803024,0.0466615148
0.0009813025,0.0465669124
0.0009823025,0.0464793789
0.0009833025,0.0463636367
0.0009843025,0.046257294
0.0009853025,0.046159649
0.0009863026,0.0460678366
0.0009873026,0.0459432806
0.0009883026,0.0458441367
0.0009893026,0.0457463379
0.0009903027,0.0456397513
0.0009913027,0.0455195128
0.0009923027,0.0454284275
0.0009933027,0.045326689
0.0009943027,0.0452208827
0.0009953028,0.0451154104
0.0009963028,0.0450090333
0.0009973028,0.0449023394
0.0009983028,0.0447952589
0.0009993029,0.0446864272
0.0010003029,0.0445784458
0.0010013029,0.0444718687
0.0010023029,0.0443633974
0.001003303,0.0442289705
0.001004303,0.0441283172
0.001005303,0.0440336658
0.001006303,0.0439177423
0.001007303,0.0438069712
0.0010083031,0.0436958624
0.0010093031,0.0435852731
0.0010103031,0.0434736968
0.0010113031,0.0433617472
0.0010123032,0.0432494201
0.0010133032,0.0431367398
0.0010143032,0.0429992263
0.0010153032,0.042893372
0.0010163033,0.04279202
0.0010173033,0.0426723247
0.0010183033,0.0425572534
0.0010193033,0.0424418384
0.0010203033,0.042326852
0.0010213034,0.0422109145
0.0010223034,0.0420946762
0.0010233034,0.0419780873
0.0010243034,0.0418561556
0.0010253035,0.0417334003
0.0010263035,0.0416092632
0.0010273035,0.0415069537
0.0010283035,0.0413797815
0.0010293036,0.041260403
0.0010303036,0.0411406637
0.0010313036,0.0410211372
0.0010323036,0.0409008531
0.0010333036,0.0407803011
0.0010343037,0.0406540879
0.0010353037,0.0405358951
0.0010363037,0.0404148889
0.0010373037,0.0402927477
0.0010383038,0.0401599827
0.0010393038,0.040033978
0.0010403038,0.0399228776
0.0010413038,0.0397930189
0.0010423038,0.0396689182
0.0010433039,0.0395430169
0.0010443039,0.0394200281
0.0010453039,0.0392951941
0.0010463039,0.0391687776
0.001047304,0.0390442781
0.001048304,0.0389183281
0.001049304,0.0387903071
0.001050304,0.0386530054
0.0010513041,0.0385226601
0.0010523041,0.0384059484
0.0010533041,0.0382726618
0.0010543041,0.038144108
0.0010553041,0.038015316
0.0010563042,0.0378869923
0.0010573042,0.0377578278
0.0010583042,0.0376283378
0.0010593042,0.0374971178
0.0010603043,0.0373684189
0.0010613043,0.0372373837
0.0010623043,0.037092124
0.0010633043,0.0369597795
0.0010643044,0.0368383453
0.0010653044,0.0367004765
0.0010663044,0.0365679708
0.0010673044,0.0364346258
0.0010683044,0.0363017925
0.0010693045,0.0361682083
0.0010703045,0.036033463
0.0010713045,0.0358980365
0.0010723045,0.0357645807
0.0010733046,0.0356297604
0.0010743046,0.0354946635
0.0010753046,0.0353593277
0.0010763046,0.0352093193
0.0010773046,0.0350727734
0.0010783047,0.0349416157
0.0010793047,0.0348022024
0.0010803047,0.0346650034
0.0010813047,0.0345269156
0.0010823048,0.0343894711
0.0010833048,0.0342512742
0.0010843048,0.0341143732
0.0010853048,0.0339721327
0.0010863049,0.0338322384
0.0010873049,0.0336941978
0.0010883049,0.0335528105
0.0010893049,0.0334023961
0.0010903049,0.0332587565
0.001091305,0.0331315649
0.001092305,0.0329820209
0.001093305,0.0328392758
0.001094305,0.032697032
0.0010953051,0.032555005
0.0010963051,0.0324138277
0.0010973051,0.0322740975
0.0010983051,0.0321315004
0.0010993052,0.0319868808
0.0011003052,0.0318361839
0.0011013052,0.0316788946
0.0011023052,0.0315525417
0.0011033052,0.031396982
0.0011043053,0.0312518583
0.0011053053,0.0311064713
0.0011063053,0.030961518
0.0011073053,0.0308157756
0.0011083054,0.0306718864
0.0011093054,0.0305200819
0.0011103054,0.0303720689
0.0011113054,0.0302251164
0.0011123055,0.0300707847
0.0011133055,0.0299198964
0.0011143055,0.0297791048
0.0011153055,0.0296296502
0.0011163055,0.0294749622
0.0011173056,0.0293223967
0.0011183056,0.0291797051
0.0011193056,0.029030801
0.0011203056,0.028881223
0.0011213057,0.0287174226
0.0011223057,0.0285653368
0.0011233057,0.028425355
0.0011243057,0.0282736558
0.0011253057,0.0281176975
0.0011263058,0.0279577909
0.0011273058,0.0278147834
0.0011283058,0.0276603958
0.0011293058,0.0275101299
0.0011303059,0.027350536
0.0011313059,0.0271932366
0.0011323059,0.0270466986
0.0011333059,0.0268901635
0.001134306,0.0267307021
0.001135306,0.0265780565
0.001136306,0.0264234034
0.001137306,0.0262696076
0.001138306,0.0261167606
0.0011393061,0.0259544048
0.0011403061,0.0257915571
0.0011413061,0.0256530002
0.0011423061,0.0254898843
0.0011433062,0.0253220681
0.0011443062,0.0251657931
0.0011453062,0.0250054242
0.0011463062,0.0248643965
0.0011473063,0.0247028796
0.0011483063,0.0245331149
0.0011493063,0.0243754904
0.0011503063,0.0242257943
0.0011513063,0.0240675968
0.0011523064,0.0238988023
0.0011533064,0.0237374164
0.0011543064,0.0235732111
0.0011553064,0.0234252931
0.0011563065,0.0232666965
0.0011573065,0.0230997278
0.0011583065,0.0229293222
0.0011593065,0.022766035
0.0011603065,0.0226222905
0.0011613066,0.0224631966
0.0011623066,0.0222911352
0.0011633066,0.0221162609
0.0011643066,0.0219509425
0.0011653067,0.021814136
0.0011663067,0.0216548522
0.0011673067,0.0214675196
0.0011683067,0.0213016725
0.0011693068,0.021149769
0.0011703068,0.020994066
0.0011713068,0.020812776
0.0011723068,0.020652987
0.0011733068,0.0204948515
0.0011743069,0.0203322993
0.0011753069,0.020154596
0.0011763069,0.0199904364
0.0011773069,0.0198393732
0.001178307,0.0196651733
0.001179307,0.0194983201
0.001180307,0.0193334627
0.001181307,0.0191694337
0.0011823071,0.0190077108
0.0011833071,0.0188345766
0.0011843071,0.0186622167
